index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity
11811,"I'll Remember (From ""With Honors"")Madonna",Madonna,"I'll Remember (From ""With Honors"")","['dance pop', 'pop']",00U0pedRUMEzREpyRqbVT6,https://p.scdn.co/mp3-preview/75c3ccd04bf7976aa0a6c104a14e897ffd8c1758?cid=b8d3901151d34489a160e3cf0ab1fa94,263813.0,False,Something to Remember,0.691,0.6009999999999999,7.0,-9.698,1.0,0.0428,0.628,0.017,0.0709,0.85,167.796,4.0,50.0
11812,I'll Remember (In The Still Of The Night)Santo & Johnny,Santo & Johnny,I'll Remember (In The Still Of The Night),['space age pop'],,,,,,,,,,,,,,,,,,
11813,I'll Remember CarolTommy Boyce,Tommy Boyce,I'll Remember Carol,"['brill building pop', 'bubblegum pop']",4gaGX5o4pe27Z6Z12R8x43,https://p.scdn.co/mp3-preview/2de2b1f2b45d61898fe6df74203ff0b0fe3c1d61?cid=b8d3901151d34489a160e3cf0ab1fa94,147653.0,False,Tommy Boyce,0.434,0.78,0.0,-7.825999999999999,1.0,0.163,0.65,0.0,0.0682,0.644,171.94,4.0,1.0
11814,I'll Remember TonightPat Boone,Pat Boone,I'll Remember Tonight,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",7joT0lpeu6beSA9zgYcUFd,https://p.scdn.co/mp3-preview/d9708f2957ee7c6e4641d2916bcfc7c608658f4d?cid=b8d3901151d34489a160e3cf0ab1fa94,131731.0,False,Greatest Hits Live,0.251,0.28,5.0,-17.191,1.0,0.0377,0.987,0.96,0.262,0.637,135.73,1.0,8.0
11815,I'll Remember YouAtlantic Starr,Atlantic Starr,I'll Remember You,"['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",2lFQ6W1WdRFtDJhvWGW3p6,https://p.scdn.co/mp3-preview/bacaee77c972ec9ee110d340409864001cc72b55?cid=b8d3901151d34489a160e3cf0ab1fa94,261066.0,False,Time,0.562,0.4809999999999999,0.0,-8.753,1.0,0.034,0.5829999999999999,1e-06,0.123,0.23,139.743,4.0,40.0
11816,I'll Sail My Ship AloneJerry Lee Lewis And His Pumping Piano,Jerry Lee Lewis And His Pumping Piano,I'll Sail My Ship Alone,[],,,,,,,,,,,,,,,,,,
11817,I'll Save The Last Dance For YouDamita Jo,Damita Jo,I'll Save The Last Dance For You,[],0sBJrZ8Vf2QZmr4owALLcZ,,135266.0,False,I'll Save The Last Dance For You,0.53,0.521,10.0,-11.645,1.0,0.0383,0.8429999999999999,0.0,0.258,0.767,78.396,4.0,15.0
11818,I'll Say Forever My LoveJimmy Ruffin,Jimmy Ruffin,I'll Say Forever My Love,"['brill building pop', 'classic soul', 'motown', 'soul', 'southern soul']",00U45bMLJ8QM1kwT9i6cIL,,181040.0,False,Ruff 'N Ready,0.3019999999999999,0.5949999999999999,0.0,-6.875,1.0,0.0348,0.00817,0.0,0.374,0.7,207.475,4.0,30.0
11819,I'll Search My HeartJohnny Mathis,Johnny Mathis,I'll Search My Heart,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold', 'vocal jazz']",7Gk1QKi2BAZCnrYlrYEDjC,https://p.scdn.co/mp3-preview/b02d6aa264f169ec97f49e814d9b8a6e4c33f04d?cid=b8d3901151d34489a160e3cf0ab1fa94,185080.0,False,The Singles,0.247,0.4259999999999999,6.0,-9.31,1.0,0.0335,0.872,9e-06,0.1479999999999999,0.163,76.272,4.0,3.0
11820,I'll See Him ThroughTammy Wynette,Tammy Wynette,I'll See Him Through,"['country', 'country dawn', 'nashville sound']",6bZPMgJkTV6i5Mc4PZKKWJ,https://p.scdn.co/mp3-preview/74a73a691816807136bbb01fc9e9a029b76a7718?cid=b8d3901151d34489a160e3cf0ab1fa94,172600.0,False,The Essential Tammy Wynette,0.5839999999999999,0.185,5.0,-14.665,1.0,0.0294,0.813,0.00013,0.129,0.4209999999999999,98.674,4.0,17.0
11821,I'll See You In My DreamsGiant,Giant,I'll See You In My Dreams,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'stomp and holler']",5Pr7EYxfxsduely39MZBvF,,286706.0,False,Last Of The Runaways,0.402,0.498,2.0,-12.024,1.0,0.0371,0.0741,0.000637,0.0545,0.115,132.728,4.0,45.0
11822,I'll See You In My DreamsPat Boone,Pat Boone,I'll See You In My Dreams,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,,,,
11823,I'll Show YouJustin Bieber,Justin Bieber,I'll Show You,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0SNIAtRCPVVLoGEPcuHSIc,,199946.0,False,Purpose (Deluxe),0.314,0.6109999999999999,9.0,-6.691,0.0,0.129,0.0427,6.3e-05,0.184,0.0604,191.447,4.0,68.0
11824,I'll Sleep When I'm DeadBon Jovi,Bon Jovi,I'll Sleep When I'm Dead,"['glam metal', 'rock']",0UXYMyhcOg1iOaIQ2EKVHE,,283133.0,False,Keep The Faith,0.656,0.96,5.0,-2.822,1.0,0.0388,0.0199,0.000476,0.0921,0.8569999999999999,124.29,4.0,50.0
11825,I'll Stand By YouCarrie Underwood,Carrie Underwood,I'll Stand By You,"['contemporary country', 'country', 'country dawn', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,,,,
11826,I'll Stand By YouGlee Cast,Glee Cast,I'll Stand By You,"['glee club', 'hollywood', 'post-teen pop']",2TMApkmCp2KYmUDiJGLisw,https://p.scdn.co/mp3-preview/634d5c1df3968882896c7405fd3067355ea917f5?cid=b8d3901151d34489a160e3cf0ab1fa94,229773.0,False,Glee: The Musi,0.499,0.62,3.0,-6.892,1.0,0.0351,0.2389999999999999,0.0,0.115,0.19,134.071,4.0,56.0
11827,I'll Stand By YouPretenders,Pretenders,I'll Stand By You,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'roots rock', 'soft rock']",3Nf8oGn1okobzjDcFCvT6n,https://p.scdn.co/mp3-preview/fff3cb37f1d7c493293e8827b9cde8ce58df95da?cid=b8d3901151d34489a160e3cf0ab1fa94,240760.0,False,Last Of The Independents,0.438,0.6059999999999999,7.0,-6.549,1.0,0.0305,0.3,4e-06,0.0753999999999999,0.266,133.822,4.0,70.0
11828,I'll Still Be Loving YouRestless Heart,Restless Heart,I'll Still Be Loving You,"['country', 'country rock']",2Cr6EnTzsPVNo6smjq9kA6,https://p.scdn.co/mp3-preview/40a95ffa2dfdad1b5f8d5f5efe398764708f58b1?cid=b8d3901151d34489a160e3cf0ab1fa94,258493.0,False,Greatest Hits,0.546,0.251,8.0,-14.753,1.0,0.0295,0.7229999999999999,0.0,0.0943,0.271,168.554,4.0,48.0
11829,I'll Still Love You MoreTrisha Yearwood,Trisha Yearwood,I'll Still Love You More,"['contemporary country', 'country', 'country dawn', 'country road']",3i2vBraLBMztyrDrXtcJvZ,,261560.0,False,Love Songs,0.4879999999999999,0.528,6.0,-6.127,0.0,0.03,0.571,0.0,0.2059999999999999,0.164,147.871,4.0,28.0
11830,I'll Still Love YouJim Weatherly,Jim Weatherly,I'll Still Love You,[],3TvM3FD6ALa8X8wbL25cCf,https://p.scdn.co/mp3-preview/6c23ef8ca12855ccbfaff651516e7d806a28eafd?cid=b8d3901151d34489a160e3cf0ab1fa94,181400.0,False,The Need To Be / I'll Still Love You,0.625,0.769,5.0,-8.79,1.0,0.0278,0.0173,0.0,0.131,0.684,106.081,4.0,1.0
11831,I'll Supply The LoveToto,Toto,I'll Supply The Love,"['album rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",3kETGXBpOCSESrSOEf6P84,https://p.scdn.co/mp3-preview/55aa0cc63ac3e2acadc1c3c19b4c57cf446a997a?cid=b8d3901151d34489a160e3cf0ab1fa94,224240.0,False,Toto,0.763,0.679,1.0,-12.132,0.0,0.0318,0.0289,0.8619999999999999,0.0606,0.7259999999999999,125.126,4.0,49.0
11832,I'll Take Care Of YouBobby Bland,Bobby Bland,I'll Take Care Of You,"['blues', 'electric blues', 'soul', 'soul blues', 'southern soul']",4Nxid85fmQidPAY1ZD8Bo1,,136866.0,False,I Pity The Fool: The Duke Recording,0.464,0.3509999999999999,5.0,-13.195,0.0,0.0471,0.5789999999999998,0.0,0.183,0.4729999999999999,90.693,3.0,35.0
11833,I'll Take Care Of Your CaresFrankie Laine,Frankie Laine,I'll Take Care Of Your Cares,"['adult standards', 'brill building pop', 'cowboy western', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,,,,
11834,I'll Take Good Care Of YouGarnet Mimms,Garnet Mimms,I'll Take Good Care Of You,"['rhythm and blues', 'southern soul']",3rtLq4R8PM0HlPXZ8CU8qY,,215133.0,False,The Best Of Barnet Mimms: Cry Baby,0.443,0.464,7.0,-11.082,1.0,0.0315,0.396,0.0,0.1479999999999999,0.6,151.315,3.0,16.0
11835,I'll Take HerIll Al Skratch Featuring Brian McKnight,Ill Al Skratch Featuring Brian McKnight,I'll Take Her,['harlem hip hop'],6kHwbzrIm9fZUHQg0WsxOK,,293173.0,True,Creep Wit' Me,0.627,0.672,11.0,-7.458999999999999,1.0,0.222,0.1019999999999999,0.0,0.461,0.786,85.11499999999998,4.0,33.0
11836,I'll Take That As A Yes (The Hot Tub Song)Phil Vassar,Phil Vassar,I'll Take That As A Yes (The Hot Tub Song),"['contemporary country', 'country', 'country road', 'modern country rock']",2f44w3kcYPm9NEVXmbCoTI,https://p.scdn.co/mp3-preview/74fdd94bbe5cca7a7e0f9a3bb337b5e515a4f20f?cid=b8d3901151d34489a160e3cf0ab1fa94,206640.0,False,Greatest Hits Volume 1,0.653,0.76,7.0,-3.774,1.0,0.0284,0.0533,0.0,0.505,0.59,91.845,4.0,24.0
11837,"I'll Take You HomeThe Corsairs Featuring Jay ""Bird"" Uzzell","The Corsairs Featuring Jay ""Bird"" Uzzell",I'll Take You Home,[],,,,,,,,,,,,,,,,,,
11838,I'll Take You HomeThe Drifters,The Drifters,I'll Take You Home,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",2eFTEkvuCiR0KsgUbo9WqM,https://p.scdn.co/mp3-preview/d748a45706c8b64546ca661a008d829a4a302eaa?cid=b8d3901151d34489a160e3cf0ab1fa94,156800.0,False,Under The Boardwalk,0.5969999999999999,0.384,7.0,-12.874,1.0,0.0303,0.8419999999999999,0.0,0.2119999999999999,0.965,140.927,4.0,29.0
11839,"I'll Take You There (From ""Threesome"")General Public",General Public,"I'll Take You There (From ""Threesome"")","['dance rock', 'new romantic', 'new wave', 'new wave pop']",,,,,,,,,,,,,,,,,,
11840,I'll Take You ThereBeBe & CeCe Winans Featuring Mavis Staples,BeBe & CeCe Winans Featuring Mavis Staples,I'll Take You There,"['dance pop', 'pop', 'post-teen pop']",1CcF7Ag0AlO21X6EPvaNdl,,259866.0,False,Different Lifestyles,0.7009999999999998,0.674,7.0,-10.153,1.0,0.0526,0.0416,0.000138,0.0874,0.88,99.019,4.0,29.0
11841,I'll Take You ThereThe Staple Singers,The Staple Singers,I'll Take You There,"['brill building pop', 'chicago soul', 'classic soul', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",5YLnfy7R2kueN0BRPkjiEG,,196826.0,False,The Very Best Of The Staple Singers,0.8439999999999999,0.5969999999999999,0.0,-8.618,1.0,0.0482,0.097,0.0,0.0777,0.795,101.674,4.0,67.0
11842,I'll Take You Where The Music's PlayingThe Drifters,The Drifters,I'll Take You Where The Music's Playing,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",40N0Wizb2BANJZTRZ4oivr,https://p.scdn.co/mp3-preview/ac7098b924945ba41bc9bdbf990ddf9dd2f68a5b?cid=b8d3901151d34489a160e3cf0ab1fa94,162093.0,False,I'll Take You Where The Music's Playing,0.636,0.804,7.0,-6.728,1.0,0.0619,0.336,0.0,0.0758,0.763,121.224,4.0,11.0
11843,I'll Think Of A Reason LaterLee Ann Womack,Lee Ann Womack,I'll Think Of A Reason Later,"['contemporary country', 'country', 'country dawn', 'country road']",7ygWc80Ao1nhcV2D6Q3zPa,,218666.0,False,Some Things I Know,0.5929999999999999,0.822,3.0,-5.521,1.0,0.036,0.0913,0.000193,0.2859999999999999,0.6149999999999999,141.988,4.0,44.0
11844,I'll Touch A StarTerry Stafford,Terry Stafford,I'll Touch A Star,['oklahoma country'],78fBKpVQLaBQheVqYf991b,https://p.scdn.co/mp3-preview/54d259ef6ff37a9120ec95898cad82806c816a34?cid=b8d3901151d34489a160e3cf0ab1fa94,145066.0,False,Suspicion,0.666,0.4809999999999999,3.0,-10.579,1.0,0.0305,0.69,0.00957,0.113,0.8549999999999999,125.668,4.0,20.0
11845,I'll Try AnythingDusty Springfield,Dusty Springfield,I'll Try Anything,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rock', 'soul', 'vocal jazz']",03DmfO0mdYu56ycyLWTe4P,,147000.0,False,The Look Of Love,0.527,0.527,9.0,-6.01,1.0,0.0299,0.635,0.0,0.0983,0.807,142.581,4.0,10.0
11846,I'll Try Something NewA Taste Of Honey,A Taste Of Honey,I'll Try Something New,"['disco', 'post-disco']",0g9IZbES6bwL27DbkZsdLO,,255000.0,False,Classic Masters,0.625,0.4749999999999999,0.0,-9.514,1.0,0.0275,0.447,1e-06,0.133,0.669,99.649,4.0,12.0
11847,I'll Try Something NewSupremes & Temptations,Supremes & Temptations,I'll Try Something New,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",4bsCuHdTpVqf90EJ7oowMX,,140640.0,False,Diana Ross & The Supremes Join The Temptations,0.6109999999999999,0.3639999999999999,0.0,-12.035,1.0,0.025,0.314,0.0,0.0718,0.567,95.565,4.0,26.0
11848,I'll Try Something NewThe Miracles,The Miracles,I'll Try Something New,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'southern soul']",21m543vxwOjEI0ZaxBxptB,,158346.0,False,I'll Try Something New,0.443,0.509,7.0,-8.638999999999998,0.0,0.0315,0.66,0.0,0.124,0.8469999999999999,108.594,4.0,36.0
11849,I'll Tumble 4 YaCulture Club,Culture Club,I'll Tumble 4 Ya,"['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",2QaTacWkV0bC68QYNCI3k6,,156173.0,False,Kissing To Be Clever,0.8249999999999998,0.759,7.0,-13.983,1.0,0.0768999999999999,0.249,0.0,0.3479999999999999,0.769,112.611,4.0,46.0
11850,I'll Turn To StoneFour Tops,Four Tops,I'll Turn To Stone,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",13ZqCFrJ9aHlG6BPVu2sc5,,148760.0,False,Reach Out,0.5959999999999999,0.679,2.0,-9.077,1.0,0.038,0.2059999999999999,0.0,0.19,0.85,128.832,4.0,41.0
11851,I'll Wait For YouFrankie Avalon,Frankie Avalon,I'll Wait For You,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll']",7FznuAphcIxCkQb6w5UeHv,https://p.scdn.co/mp3-preview/37244af8da785615a6e5ab244941232f038abc50?cid=b8d3901151d34489a160e3cf0ab1fa94,176066.0,False,Greatest Hits,0.3019999999999999,0.219,2.0,-11.645,1.0,0.0317,0.881,0.0,0.1809999999999999,0.385,118.132,4.0,18.0
11852,I'll Wait For YouJoe Nichols,Joe Nichols,I'll Wait For You,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",1L6rE8LIa9G6xl03hdihVh,,246960.0,False,Greatest Hits,0.4859999999999999,0.4149999999999999,9.0,-8.244,1.0,0.0279,0.249,0.0,0.164,0.3589999999999999,143.928,4.0,40.0
11853,I'll WaitVan Halen,Van Halen,I'll Wait,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",2TIKWWCf6qAtVP6AGa7e9k,https://p.scdn.co/mp3-preview/2f52b14eaa14c8569d0af38ca6a7ee3428015956?cid=b8d3901151d34489a160e3cf0ab1fa94,280146.0,False,1984 (Remastered),0.626,0.8519999999999999,2.0,-4.584,0.0,0.0359,0.232,4e-06,0.501,0.8639999999999999,115.397,4.0,52.0
11854,I'll Walk The LineDon Costa And His Orchestra And Chorus,Don Costa And His Orchestra And Chorus,I'll Walk The Line,,,,,,,,,,,,,,,,,,,
11855,I'll WalkBucky Covington,Bucky Covington,I'll Walk,"['contemporary country', 'country', 'country road', 'modern country rock']",3WsAMhyOHxYPrL1pyMAVZm,,210213.0,False,Bucky Covington,0.509,0.389,7.0,-7.433,1.0,0.0272,0.8,0.0,0.113,0.3019999999999999,77.098,4.0,38.0
11856,I'm A BelieverGiant,Giant,I'm A Believer,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'stomp and holler']",4NiLA925TInZScMbchk8Pg,,344853.0,False,Last Of The Runaways,0.466,0.8329999999999999,0.0,-11.137,1.0,0.0608,0.0144,0.122,0.107,0.319,108.686,4.0,36.0
11857,I'm A BelieverNeil Diamond,Neil Diamond,I'm A Believer,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",0LBmBAvhHdimgPgktjMX4d,,167493.0,False,50th Anniversary Collection,0.628,0.7129999999999999,4.0,-9.112,1.0,0.0532,0.311,0.0,0.267,0.7039999999999998,79.979,4.0,43.0
11858,I'm A BelieverSmash Mouth,Smash Mouth,I'm A Believer,"['alternative rock', 'pop rock', 'post-grunge']",1RC5Mb0VhnlhnMlFDnrvE0,,183400.0,False,Smash Mouth,0.562,0.967,6.0,-3.467,1.0,0.0637,0.0194,1e-06,0.525,0.8689999999999999,82.388,4.0,62.0
11859,I'm A BelieverThe Monkees,The Monkees,I'm A Believer,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",3G7tRC24Uh09Hmp1KZ7LQ2,https://p.scdn.co/mp3-preview/4e143a9e5486ecc18bfdfac1b4f5d9d2d730a328?cid=b8d3901151d34489a160e3cf0ab1fa94,167373.0,False,More of The Monkees (Deluxe Edition),0.526,0.775,0.0,-6.05,1.0,0.0352,0.7069999999999999,2.1e-05,0.217,0.962,80.10599999999998,4.0,73.0
11860,I'm A Better ManEngelbert Humperdinck,Engelbert Humperdinck,I'm A Better Man,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",4FAywsbEO4l37Q2ckZBszQ,,169773.0,False,Engelbert Humperdinck,0.376,0.4829999999999999,5.0,-11.198,1.0,0.0314,0.871,0.0036,0.163,0.538,88.70699999999998,4.0,26.0
11861,I'm A DrifterBobby Goldsboro,Bobby Goldsboro,I'm A Drifter,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']",01cZbN980X7YkWdzSRlBGD,https://p.scdn.co/mp3-preview/0c2c523b33897b701083029bb01bf3f6d0585427?cid=b8d3901151d34489a160e3cf0ab1fa94,208240.0,False,The Very Best Of Bbby Gldsbr,0.4259999999999999,0.404,0.0,-17.804,1.0,0.0339,0.106,0.000143,0.0351,0.654,198.205,4.0,18.0
11862,I'm A FlirtR. Kelly Or Bow Wow (Featuring T.I. & T-Pain),R. Kelly Or Bow Wow (Featuring T.I. & T-Pain),I'm A Flirt,,,,,,,,,,,,,,,,,,,
11863,I'm A Fool For YouJames Carr,James Carr,I'm A Fool For You,"['classic soul', 'memphis soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",7lcarsSa13vwxQgO3ZpkOh,https://p.scdn.co/mp3-preview/88185063ae544e59600ff450cd1f18df0ca912b7?cid=b8d3901151d34489a160e3cf0ab1fa94,120586.0,False,A Man Needs A Woman,0.4069999999999999,0.55,10.0,-5.03,1.0,0.0753999999999999,0.517,0.0,0.078,0.807,200.231,4.0,19.0
11864,I'm A Fool To CareJoe Barry,Joe Barry,I'm A Fool To Care,['swamp pop'],,,,,,,,,,,,,,,,,,
11865,I'm A Fool To CareOscar Black,Oscar Black,I'm A Fool To Care,[],,,,,,,,,,,,,,,,,,
11866,I'm A Fool To CareRay Charles,Ray Charles,I'm A Fool To Care,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,,,,
11867,"I'm A FoolDino, Desi & Billy","Dino, Desi & Billy",I'm A Fool,"['sevdah', 'turbo folk', 'yugoslav rock']",54eajp10qPgjUCiD2Ds9jk,https://p.scdn.co/mp3-preview/29a7cb2abfa5f37c921024e4dbf43c80587b2611?cid=b8d3901151d34489a160e3cf0ab1fa94,169666.0,False,I'm A Fool,0.6059999999999999,0.5869999999999999,7.0,-13.501,1.0,0.0362,0.2129999999999999,7e-06,0.0758999999999999,0.931,130.443,4.0,25.0
11868,I'm A Greedy Man - Part IJames Brown,James Brown,I'm A Greedy Man - Part I,"['funk', 'motown', 'soul']",,,,,,,,,,,,,,,,,,
11869,I'm A Happy ManThe Jive Five,The Jive Five,I'm A Happy Man,"['doo-wop', 'rhythm and blues']",,,,,,,,,,,,,,,,,,
11870,I'm A Hog For YouThe Coasters,The Coasters,I'm A Hog For You,"['brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",1t07x6nH1UB4jFPcuqyAhy,https://p.scdn.co/mp3-preview/1b789e9a64b4bae666e6117b6b78ac79b7cd8add?cid=b8d3901151d34489a160e3cf0ab1fa94,119693.0,False,There's A Riot Goin' On: The Coasters On Atco,0.6179999999999999,0.65,5.0,-6.652,0.0,0.0402,0.553,0.0,0.0603,0.966,131.426,4.0,25.0
11871,I'm A HustlaCassidy,Cassidy,I'm A Hustla,"['adult standards', 'folk', 'lilith', 'vocal jazz']",41D6aNNTmUUd7fWlVNWMN8,https://p.scdn.co/mp3-preview/b72ed2157e70108631a9bcf30419067a3fb77ace?cid=b8d3901151d34489a160e3cf0ab1fa94,259933.0,True,I'm A Hustla,0.7269999999999999,0.913,8.0,-5.571,0.0,0.3059999999999999,0.2829999999999999,0.0,0.527,0.6179999999999999,90.985,4.0,51.0
11872,I'm A KingP$C Featuring T.I. & Lil Scrappy,P$C Featuring T.I. & Lil Scrappy,I'm A King,"['atl hip hop', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap']",5h21AlYy4mgHfQp9jUAUGi,https://p.scdn.co/mp3-preview/68b97ab2b63c2669e38125afc187bf87cc198085?cid=b8d3901151d34489a160e3cf0ab1fa94,212800.0,True,25 To Life,0.73,0.4829999999999999,0.0,-8.958999999999998,1.0,0.327,0.0428,0.0,0.1029999999999999,0.535,168.049,4.0,47.0
11873,I'm A ManFabian,Fabian,I'm A Man,"['bass trap', 'danish electronic', 'edm', 'electronic trap', 'traprun']",0Y0M3FxJ8vKedfCziVubca,https://p.scdn.co/mp3-preview/e9151717baa633b8eddeeaac47a2c02c4958d87e?cid=b8d3901151d34489a160e3cf0ab1fa94,149253.0,False,Fabian Avalon,0.441,0.47,9.0,-12.462,0.0,0.0272,0.792,4e-06,0.136,0.955,177.008,4.0,3.0
11874,I'm A ManThe Spencer Davis Group,The Spencer Davis Group,I'm A Man,"['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']",1oXq63OUf43LDnNPVtfvX8,,171826.0,False,The Best Of Spencer Davis Group,0.554,0.8589999999999999,9.0,-8.842,1.0,0.066,0.16,0.0,0.117,0.686,128.637,4.0,46.0
11875,I'm A ManThe Yardbirds,The Yardbirds,I'm A Man,"['album rock', 'art rock', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",2Bi0JWdxDMaKPanNofJSdL,https://p.scdn.co/mp3-preview/95011abe66856ebe546256c8ab3ea5c5b0ec5b42?cid=b8d3901151d34489a160e3cf0ab1fa94,159866.0,False,The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling,0.388,0.674,7.0,-11.495,1.0,0.0720999999999999,0.0342,0.3049999999999999,0.23,0.758,144.338,4.0,31.0
11876,I'm A MessBebe Rexha,Bebe Rexha,I'm A Mess,"['dance pop', 'pop', 'post-teen pop']",04ZTP5KsCypmtCmQg5tH9R,https://p.scdn.co/mp3-preview/04bb66ab05bee040b9154d8e8a013aaf471d6f61?cid=b8d3901151d34489a160e3cf0ab1fa94,195519.0,False,Expectations,0.63,0.694,11.0,-6.257,0.0,0.0253,0.00281,0.0,0.0719,0.216,97.005,4.0,82.0
11877,I'm A Midnight MoverWilson Pickett,Wilson Pickett,I'm A Midnight Mover,"['brill building pop', 'classic rock', 'classic soul', 'folk rock', 'funk', 'memphis soul', 'motown', 'rock-and-roll', 'soul', 'southern soul']",5QVG54k0Eck6PlvZoKOtIv,https://p.scdn.co/mp3-preview/7f2da351fec7d655721580c3a954ba82a86c6e74?cid=b8d3901151d34489a160e3cf0ab1fa94,146053.0,False,The Very Best Of Wilson Pickett,0.782,0.658,9.0,-11.778,1.0,0.0426,0.265,0.0,0.1179999999999999,0.892,116.608,4.0,11.0
11878,I'm A NutLeroy Pullins,Leroy Pullins,I'm A Nut,,,,,,,,,,,,,,,,,,,
11879,I'm A PlayerToo $hort,Too $hort,I'm A Player,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",4XiZFtOlgXYtrp88tGNnk8,https://p.scdn.co/mp3-preview/450736d35a1370742bdc7833527f98071cdbbaa1?cid=b8d3901151d34489a160e3cf0ab1fa94,361266.0,True,Get In Where You Fit In,0.88,0.558,9.0,-10.426,1.0,0.217,0.121,3.4e-05,0.1189999999999999,0.5969999999999999,89.024,4.0,56.0
11880,I'm A Ramblin' ManWaylon Jennings,Waylon Jennings,I'm A Ramblin' Man,"['country', 'country rock', 'outlaw country', 'texas country']",7FYQ5lnm0aSw5gughyiDkr,https://p.scdn.co/mp3-preview/6baa26669eb0ce608770da35ecab9dfd98cbb85a?cid=b8d3901151d34489a160e3cf0ab1fa94,166400.0,False,The Essential Waylon Jennings,0.772,0.561,7.0,-11.654,1.0,0.0319,0.333,0.00344,0.0931,0.768,109.438,4.0,52.0
11881,I'm A RockerRaspberries,Raspberries,I'm A Rocker,"['bubblegum pop', 'jangle pop', 'power pop', 'pub rock']",1HDnpYpxx5QksiWFs7DGzv,,310533.0,False,Side 3,0.532,0.88,9.0,-4.569,1.0,0.0319,0.462,3e-06,0.063,0.916,113.813,4.0,12.0
